"date","close","volume","open","high","low"
"2014/07/31","60.3886","13818879.0000","61.4657","61.8528","60.1843"
"2014/07/30","62.0514","15262994.0000","60.6786","62.1843","60.6157"
"2014/07/29","60.6114","9281240.0000","60.4586","61.1986","60.4586"
"2014/07/28","60.6657","11959273.0000","60.3157","60.8443","59.7886"
"2014/07/25","60.2657","11607984.0000","60.7143","61.1671","60.0571"
"2014/07/24","60.7686","18172208.0000","61.3528","61.4584","59.8600"
"2014/07/23","61.1286","17247375.0000","61.4871","62.2014","60.9300"
"2014/07/22","61.5843","57164012.0000","63.2828","63.5243","60.7230"
"2014/07/21","64.5643","34005653.0000","64.5271","65.3571","63.9457"
"2014/07/18","63.4528","11754747.0000","62.9728","63.4714","62.2493"
"2014/07/17","62.7657","13263009.0000","63.3257","64.1214","62.6128"
"2014/07/16","63.4914","13427138.0000","64.8671","65.1000","63.3428"
"2014/07/15","64.1557","13502850.0000","64.3843","64.4814","63.1814"
"2014/07/14","64.6543","17432784.0000","63.3286","65.0686","62.7143"
"2014/07/11","62.8514","14219083.0000","63.0657","63.4471","62.4500"
"2014/07/10","62.6500","24379586.0000","62.0560","63.4557","61.1714"
"2014/07/09","63.2857","20990997.0000","63.7400","64.1914","62.8186"
"2014/07/08","63.5786","26175584.0000","65.6643","65.8571","62.7544"
"2014/07/07","65.8028","18291614.0000","67.4428","67.4614","65.7143"
"2014/07/03","67.4786","11359498.0000","67.1657","67.5171","66.9814"
"2014/07/02","66.6771","17307029.0000","67.6400","67.9814","66.5771"
"2014/07/01","67.5857","37991125.0000","65.1757","67.6686","65.0428"
"2014/06/30","62.9428","10583093.0000","63.2657","63.8383","62.8128"
"2014/06/27","63.1543","15574438.0000","62.6171","63.3128","62.4857"
"2014/06/26","62.8014","14237017.0000","62.9700","63.1628","62.3928"
"2014/06/25","63.4586","15742732.0000","62.1428","63.5371","61.9043"
"2014/06/24","62.3371","20361851.0000","62.5786","64.2771","62.2143"
"2014/06/23","62.7886","10672854.0000","62.7657","63.1228","62.2214"
"2014/06/20","62.8828","13219168.0000","63.0286","63.2686","62.1400"
"2014/06/19","63.0557","17306791.0000","64.2043","64.2128","62.5800"
"2014/06/18","64.0971","18778283.0000","63.3814","64.4028","62.8928"
"2014/06/17","63.3786","28984251.0000","62.5771","64.0128","62.5386"
"2014/06/16","61.4657","12504909.0000","60.9328","61.6014","60.4886"
